,Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name
665,12479,55.0,1.0,219.0,25.0,Super Duty F-250 2WD/4WD,2020.0,112.0,50.0,47.333333333333336,Auto,SI,"6.2L, 7.3L",8.0,"6.2L V8, 7.3L V8",Ford,https://www.ford.com,Pickup,LPG,Propane,Dedicated
666,12472,45.0,9.0,219.0,25.0,Super Duty F-250 2WD/4WD,2020.0,123.33333333333333,24.666666666666668,25.0,Auto,SI,7.3L V8,8.0,"7.3L V8; 
XL XLH hybrid drive system",Ford,https://www.ford.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric
667,12467,3.0,1.0,219.0,25.0,Super Duty F-250 2WD/4WD,2020.0,50.0,34.0,38.666666666666664,Auto,SI,"6.2L, 7.3L",8.0,"6.2L V8, 7.3L V8",Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated
668,12457,35.0,1.0,219.0,25.0,Super Duty F-250 2WD/4WD,2020.0,75.66666666666667,20.666666666666668,27.666666666666668,Auto,CI,6.7L,8.0,6.7L V8,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),Dedicated
669,12477,57.0,9.0,219.0,25.0,Super Duty F-250 2WD/4WD,2020.0,91.0,43.0,40.0,Auto,SI,7.3L,8.0,"7.3L V8;
XL XLP Plug-in Hybrid Electric System",Ford,https://www.ford.com,Pickup,PHEV,Plug-in Hybrid Electric,Hybrid Electric
670,12488,39.0,3.0,219.0,25.0,Super Duty F-250 2WD/4WD,2020.0,75.66666666666667,20.666666666666668,27.666666666666668,Auto,SI,"6.2L, 7.3L",8.0,"6.2L V8, 7.3L V8",Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,Dual/Bi-Fueled
671,12473,45.0,9.0,219.0,9.0,Transit Cargo Van,2020.0,68.66666666666667,35.333333333333336,36.0,Auto,SI,3.5L V6,6.0,"3.5L V6
XL XLH hybrid drive system",Ford,https://www.ford.com,Van,HYBR,Hybrid Electric,Hybrid Electric
672,12462,41.0,1.0,219.0,9.0,Transit Cargo Van,2020.0,66.66666666666667,35.333333333333336,36.0,Auto,e-motor,160 kW electric motor,6.0,"160 kW electric motor;
86 kWh battery",Ford,https://www.ford.com,Van,ELEC,Electric,Dedicated
673,12461,41.0,1.0,219.0,9.0,Transit Cargo Van,2020.0,66.66666666666667,35.333333333333336,36.0,Auto,e-motor,160 kW electric motor,6.0,"160 kW electric motor;
43 kWh battery",Ford,https://www.ford.com,Van,ELEC,Electric,Dedicated
674,12273,11.0,5.0,219.0,9.0,Transit Connect Van FFV,2020.0,18.0,24.0,27.0,Auto,SI,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel
675,12466,3.0,1.0,219.0,9.0,Transit Connect Van/Wagon,2020.0,13.333333333333334,17.666666666666668,21.666666666666668,Auto,SI,2.5L,4.0,2.5L I4,Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated
676,12485,37.0,3.0,219.0,9.0,Transit Connect Van/Wagon,2020.0,66.66666666666667,35.333333333333336,36.0,Auto,SI,2.5L,4.0,2.5L I4,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,Dual/Bi-Fueled
677,12274,11.0,5.0,219.0,3.0,Transit Connect Wagon LWB FFV,2020.0,17.0,24.0,29.0,Auto,SI,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Passenger Van/Shuttle Bus,E85_GSLN,Ethanol (E85),Flexible Fuel
678,12474,45.0,9.0,219.0,3.0,Transit Passenger Van,2020.0,68.66666666666667,35.333333333333336,36.0,Auto,SI,3.5L V6,6.0,"3.5L V6
XL XLH hybrid drive system",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,HYBR,Hybrid Electric,Hybrid Electric
679,12464,41.0,1.0,219.0,3.0,Transit Passenger Van,2020.0,68.66666666666667,35.333333333333336,36.0,Auto,e-motor,160 kW electric motor,6.0,"160 kW electric motor;
43 kWh battery",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,ELEC,Electric,Dedicated
680,12463,41.0,1.0,219.0,3.0,Transit Passenger Van,2020.0,68.66666666666667,35.333333333333336,36.0,Auto,e-motor,160 kW electric motor,6.0,"160 kW electric motor;
86 kWh battery",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,ELEC,Electric,Dedicated
681,12404,11.0,5.0,219.0,9.0,Transit T150 Cargo Van 2WD FFV,2020.0,11.0,15.0,19.0,Auto,SI,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel
682,12405,11.0,5.0,219.0,9.0,Transit T150 Cargo Van 4WD FFV,2020.0,11.0,14.0,19.0,Auto,SI,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel
683,12470,11.0,5.0,219.0,3.0,Transit T150 Passenger Van 2WD FFV,2020.0,11.0,15.0,19.0,Auto,SI,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Passenger Van/Shuttle Bus,E85_GSLN,Ethanol (E85),Flexible Fuel
684,12471,11.0,5.0,219.0,3.0,Transit T150 Passenger Van 4WD FFV,2020.0,11.0,14.0,19.0,Auto,SI,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Passenger Van/Shuttle Bus,E85_GSLN,Ethanol (E85),Flexible Fuel
685,12265,35.0,1.0,213.0,25.0,Canyon 2WD,2020.0,91.66666666666667,20.0,30.0,Auto,CI,2.8L,4.0,2.8L I4,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
686,12266,35.0,1.0,213.0,25.0,Canyon 4WD,2020.0,91.66666666666667,19.0,28.0,Auto,CI,2.8L,4.0,2.8L I4,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
687,12494,37.0,3.0,213.0,9.0,Savana 2500,2020.0,66.66666666666667,35.333333333333336,36.0,Auto,SI,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,CNG_GSLN,CNG - Bi-fuel,Dual/Bi-Fueled
688,12492,39.0,3.0,213.0,9.0,Savana 2500,2020.0,66.66666666666667,35.333333333333336,36.0,Auto,SI,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,LPG_GSLN,Propane - Bi-fuel,Dual/Bi-Fueled
689,12493,3.0,1.0,213.0,9.0,Savana 2500,2020.0,11.333333333333334,15.333333333333334,19.666666666666668,Auto,SI,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated
690,12491,55.0,1.0,213.0,9.0,Savana 2500,2020.0,76.0,29.0,30.0,Auto,SI,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,LPG,Propane,Dedicated
691,12304,11.0,5.0,213.0,25.0,Sierra 2WD,2020.0,11.0,15.0,19.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel
692,12297,35.0,1.0,213.0,25.0,Sierra 2WD,2020.0,91.66666666666667,23.0,30.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
693,12305,11.0,5.0,213.0,25.0,Sierra 4WD,2020.0,11.0,14.0,19.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel
694,12298,35.0,1.0,213.0,25.0,Sierra 4WD,2020.0,91.66666666666667,22.0,26.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
695,12299,35.0,1.0,213.0,25.0,Sierra 4WD AT4,2020.0,91.66666666666667,22.0,26.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
696,12278,11.0,5.0,213.0,29.0,Yukon K1500 4WD,2020.0,11.0,15.0,21.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel
697,12279,11.0,5.0,213.0,29.0,Yukon K1500 XL 4WD,2020.0,11.0,14.0,21.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel
698,12276,11.0,5.0,213.0,29.0,Yukon XL C1500 2WD,2020.0,11.0,15.0,22.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel
699,12277,11.0,5.0,213.0,29.0,Yukon XL C1500 2WD,2020.0,11.0,15.0,22.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel
700,12354,45.0,9.0,209.0,27.0,Accord,2020.0,94.0,48.0,47.0,Auto,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
701,12441,9.0,1.0,209.0,27.0,Clarity,2020.0,68.0,46.0,48.333333333333336,Auto,SI,130 kW electric motor,6.0,"130 kW electric motor;
346 V Lithium Ion battery",Honda,http://automobiles.honda.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated
702,12430,57.0,9.0,209.0,27.0,Clarity PHEV,2020.0,114.66666666666667,44.0,40.0,Auto,SI,1.5L,4.0,"1.5L I4;
135 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
703,12437,45.0,9.0,209.0,29.0,CR-V AWD,2020.0,94.0,40.0,35.0,Auto,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
704,12281,45.0,9.0,209.0,27.0,Insight,2020.0,94.0,55.0,49.0,Auto,SI,1.5L,4.0,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
705,12282,45.0,9.0,209.0,27.0,Insight Touring,2020.0,94.0,51.0,45.0,Auto,SI,1.5L,4.0,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
706,12390,45.0,9.0,351.0,27.0,Ioniq,2020.0,109.66666666666667,55.0,54.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
707,12391,45.0,9.0,351.0,27.0,Ioniq Blue,2020.0,109.66666666666667,57.0,59.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
708,12362,41.0,1.0,351.0,27.0,Ioniq Electric,2020.0,145.0,44.333333333333336,47.333333333333336,Auto,e-motor,88 kW electric motor,6.0,"100 kW electric motor;
120 Ah battery",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated
709,12397,57.0,9.0,351.0,27.0,Ioniq Plug-in Hybrid,2020.0,107.66666666666667,53.0,52.0,Auto,SI,1.6L,4.0,"1.6L I4;
32 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
710,12352,41.0,1.0,351.0,29.0,Kona Electric,2020.0,132.0,44.333333333333336,47.333333333333336,Auto,e-motor,150 kW electric motor,6.0,"150 kW electric motor;
180 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated
711,12375,9.0,1.0,351.0,29.0,Nexo,2020.0,59.0,41.666666666666664,44.666666666666664,Auto,FC,120 kW electric motor,6.0,"120 kW electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated
712,12376,9.0,1.0,351.0,29.0,Nexo Blue,2020.0,65.0,41.666666666666664,44.666666666666664,Auto,FC,120 kW electric motor,6.0,"120 kW electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated
713,12425,45.0,9.0,351.0,27.0,Sonata Hybrid,2020.0,109.66666666666667,45.0,51.0,Auto,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
714,12426,45.0,9.0,351.0,27.0,Sonata Hybrid Blue,2020.0,109.66666666666667,51.0,54.0,Auto,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
715,12267,41.0,1.0,385.0,29.0,I-PACE,2020.0,80.0,20.333333333333332,26.333333333333332,Auto,e-motor,201 kW electric motor,6.0,"201 kW electric motor;
223 Ah battery",Jaguar,http://www.jaguarusa.com/index.html,SUV,ELEC,Electric,Dedicated
716,12424,45.0,9.0,275.0,29.0,Wrangler 4x4,2020.0,26.0,21.0,22.0,Auto,SI,2.0L,4.0,2.0L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
717,12283,45.0,9.0,275.0,29.0,Wrangler Unlimited 4x4,2020.0,26.0,19.0,22.0,Auto,SI,3.6L,6.0,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
718,12312,45.0,9.0,275.0,29.0,Wrangler Unlimited 4x4,2020.0,26.0,21.0,22.0,Auto,SI,2.0L,4.0,2.0L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
719,12398,57.0,9.0,424.0,27.0,"Revero GT (21"" wheels)",2020.0,70.0,27.0,25.0,Auto,SI,1.5L,3.0,"1.5L I3;
175 kW electric motors (x2)",Karma,unkown,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
720,12392,45.0,9.0,361.0,27.0,Niro,2020.0,122.0,51.0,46.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
721,12440,41.0,1.0,361.0,27.0,Niro Electric,2020.0,123.0,41.333333333333336,38.666666666666664,Auto,e-motor,150 kW electric motor,6.0,"150 kW electric motor;
180 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated
722,12393,45.0,9.0,361.0,27.0,Niro FE,2020.0,122.0,52.0,49.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
723,12410,57.0,9.0,361.0,27.0,Niro Plug-in Hybrid,2020.0,103.66666666666667,48.0,44.0,Auto,SI,1.6L,4.0,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
724,12394,45.0,9.0,361.0,27.0,Niro Touring,2020.0,122.0,46.0,40.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
725,12284,45.0,9.0,361.0,27.0,Optima Hybrid,2020.0,122.0,41.0,45.0,Auto,SI,2.0L,4.0,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
726,12338,57.0,9.0,361.0,27.0,Optima Plug-In Hybrid,2020.0,103.66666666666667,39.0,40.0,Auto,SI,2.0L,4.0,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
727,12452,45.0,9.0,387.0,29.0,Defender 110 MHEV,2020.0,80.0,17.0,22.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric
728,12453,45.0,9.0,387.0,29.0,Defender 90 MHEV,2020.0,80.0,17.0,22.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric
729,12261,35.0,1.0,387.0,29.0,Range Rover,2020.0,80.0,22.0,28.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated
730,12300,35.0,1.0,387.0,29.0,Range Rover Discovery,2020.0,80.0,21.0,26.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated
731,12481,45.0,1.0,387.0,29.0,Range Rover MHEV,2020.0,80.0,19.0,24.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
732,12421,57.0,9.0,387.0,29.0,Range Rover PHEV,2020.0,40.333333333333336,18.0,21.0,Auto,CI,2.0L,4.0,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,unkown
733,12260,35.0,1.0,387.0,29.0,Range Rover Sport,2020.0,80.0,22.0,28.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated
734,12685,45.0,1.0,387.0,29.0,Range Rover Sport MHEV,2020.0,80.0,19.0,24.0,Auto,CI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
735,12422,57.0,9.0,387.0,29.0,Range Rover Sport PHEV,2020.0,40.333333333333336,18.0,21.0,Auto,CI,2.0L,4.0,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,unkown
736,12314,45.0,9.0,243.0,27.0,ES 300h,2020.0,37.333333333333336,43.0,44.0,Auto,SI,2.5L,4.0,2.5L I4,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
737,12285,45.0,9.0,243.0,27.0,LC 500h,2020.0,37.333333333333336,27.0,35.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
738,12355,45.0,9.0,243.0,27.0,LS 500h,2020.0,37.333333333333336,25.0,33.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
739,12356,45.0,9.0,243.0,27.0,LS 500h AWD,2020.0,37.333333333333336,23.0,31.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
740,12286,45.0,9.0,243.0,29.0,NX 300h AWD,2020.0,36.666666666666664,33.0,30.0,Auto,SI,2.5L,4.0,2.5L I4,Lexus,unkown,SUV,HYBR,Hybrid Electric,Hybrid Electric
741,12315,45.0,9.0,243.0,29.0,RX 450h AWD,2020.0,36.666666666666664,31.0,28.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,SUV,HYBR,Hybrid Electric,Hybrid Electric
742,12316,45.0,9.0,243.0,29.0,RX 450hL AWD,2020.0,36.666666666666664,29.0,28.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,SUV,HYBR,Hybrid Electric,Hybrid Electric
743,12395,45.0,1.0,243.0,27.0,UX 250h,2020.0,37.333333333333336,43.0,41.0,Auto,SI,2.0L,4.0,2.0L I4,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated
744,12396,45.0,1.0,243.0,27.0,UX 250h AWD,2020.0,37.333333333333336,41.0,38.0,Auto,SI,2.0L,4.0,2.0L I4,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated
745,12423,57.0,6.333333333333333,227.0,29.0,Aviator AWD PHEV,2020.0,97.33333333333333,22.0,25.0,Auto,CI,3.0L,6.0,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,unkown
746,12317,45.0,9.0,227.0,27.0,MKZ Hybrid FWD,2020.0,60.0,42.0,39.0,Auto,SI,2.0L,4.0,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
747,12319,45.0,9.0,239.0,27.0,AMG CLS53 4MATIC+,2020.0,69.33333333333333,21.0,27.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
748,12320,45.0,9.0,239.0,27.0,AMG E53 4MATIC+,2020.0,69.33333333333333,21.0,28.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
749,12322,45.0,9.0,239.0,27.0,AMG E53 4MATIC+ (Convertible),2020.0,69.33333333333333,20.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
750,12321,45.0,9.0,239.0,27.0,AMG E53 4MATIC+ (Coupe),2020.0,69.33333333333333,21.0,28.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
751,12318,45.0,9.0,239.0,27.0,AMG GT 53 4MATIC+,2020.0,69.33333333333333,19.0,24.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
752,12323,45.0,9.0,239.0,27.0,CLS 450,2020.0,69.33333333333333,24.0,31.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
753,12324,45.0,9.0,239.0,27.0,CLS 450 4MATIC,2020.0,69.33333333333333,23.0,30.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
754,12478,57.0,1.0,239.0,29.0,GLC 350e 4MATIC,2020.0,58.333333333333336,23.0,28.0,Auto,SI,2.0L ,4.0,"2.0L I4;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Dedicated
755,12287,45.0,9.0,239.0,29.0,GLE 450 4MATIC,2020.0,70.0,19.0,24.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
756,12406,45.0,9.0,239.0,29.0,GLE 580 4MATIC,2020.0,70.0,17.0,21.0,Auto,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
757,12325,45.0,9.0,239.0,29.0,GLS 450 4MATIC,2020.0,70.0,19.0,23.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
758,12407,45.0,9.0,239.0,29.0,GLS 580 4MATIC,2020.0,70.0,16.0,21.0,Auto,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
759,12443,57.0,9.0,239.0,29.0,S 560e,2020.0,64.0,21.0,26.0,Auto,SI,3.0L,6.0,"3.0L V6;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
760,12411,57.0,9.0,425.0,27.0,Cooper SE Countryman ALL4,2020.0,65.0,29.0,30.0,Auto,SI,1.5L,3.0,"1.5L I3;
65 kW electric motor",Mini,unkown,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
761,12434,41.0,9.0,425.0,27.0,Cooper SE Hardtop 2 door,2020.0,115.0,28.666666666666668,29.0,Auto,e-motor,135 kW electric motor,6.0,"135 kW electric motor;
93 Ah battery",Mini,unkown,Sedan/Wagon,ELEC,Electric,unkown
762,12339,57.0,9.0,263.0,29.0,Outlander PHEV,2020.0,41.666666666666664,25.0,26.0,Auto,SI,2.0L,4.0,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
763,12444,41.0,9.0,217.0,27.0,Leaf (40 kWh battery pack),2020.0,123.0,43.333333333333336,38.333333333333336,Auto,e-motor,110 kW electric motor,6.0,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Hybrid Electric
764,12445,41.0,1.0,217.0,27.0,Leaf (62 kWh battery pack),2020.0,118.0,27.0,41.0,Auto,e-motor,160 kW electric motor,6.0,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated
765,12446,41.0,1.0,217.0,27.0,Leaf SV/SL (62 kWh battery pack),2020.0,114.0,27.0,41.0,Auto,e-motor,160 kW electric motor,6.0,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated
766,12456,57.0,9.0,462.0,27.0,Polestar I,2020.0,101.0,22.0,31.0,Auto,SI,2.0L,4.0,"2.0L I4; 
52, 85, 86kW 3-phase Sync. electric motor",Polestar Automotive USA,unkown,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
767,12449,57.0,9.0,391.0,29.0,Cayenne e-Hybrid,2020.0,41.0,20.0,22.0,Auto,SI,3.0L ,6.0,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
768,12450,57.0,9.0,391.0,29.0,Cayenne e-Hybrid Coupe,2020.0,41.0,20.0,22.0,Auto,SI,3.0L ,6.0,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
769,12482,57.0,9.0,391.0,29.0,Cayenne Turbo S e-Hybrid,2020.0,39.0,16.0,20.0,Auto,SI,4.0L,8.0,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
770,12483,57.0,9.0,391.0,29.0,Cayenne Turbo S e-Hybrid Coupe,2020.0,39.0,16.0,20.0,Auto,SI,4.0L,8.0,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
771,12412,57.0,9.0,391.0,27.0,Panamera 4 e-Hybrid,2020.0,46.0,21.0,24.0,Auto,SI,2.9L,6.0,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
772,12414,57.0,9.0,391.0,27.0,Panamera 4 e-Hybrid Executive,2020.0,46.0,21.0,24.0,Auto,SI,2.9L,6.0,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
